"Year","State","Commodity","Measurement","Unit","Domain","Category","Value"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPINETORAM = 110007)","0.083"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPINOSAD = 110003)","0.074"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPIROTETRAMAT = 392201)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)","0.066"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","0.025"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CAPRIC ACID = 128955)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CAPRYLIC ACID = 128919)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CHOLECALCIFEROL = 202901)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CYTOKININS = 116801)"," (Z)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(DIPHACINONE = 67701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(GIBBERELLIC ACID = 43801)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(HARPIN A B PROTEIN = 6506)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(HYDROGEN PEROXIDE = 595)","0.471"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(INDAZIFLAM = 80818)","0.054"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(METALDEHYDE = 53001)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(POTASSIUM SILICATE = 72606)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)","0.148"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(ZINC PHOSPHIDE = 88601)","0.15"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","0.262"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)","2.673"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BOSCALID = 128008)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19 = 6544)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CAPTAN = 81301)","3.392"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CEREVISANE = 100055)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","2.883"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER OCTANOATE = 23306)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER SULFATE = 24401)","0.18"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CYPRODINIL = 288202)","0.349"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","0.104"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FENHEXAMID = 90209)","0.526"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","0.233"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUOPYRAM = 80302)","0.173"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(IPRODIONE = 109801)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(ISOFETAMID = 270000)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","2.264"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)","0.52"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)","1.222"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(ACETOCHLOR = 121601)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","0.022"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CLETHODIM = 121011)","0.095"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CLOPYRALID MONO SALT = 117401)","0.111"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(DICHLOBENIL = 27401)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(DIURON = 35505)","1.328"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(FLUAZIFOP-P-BUTYL = 122809)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(FLUMETSULAM = 129016)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","0.319"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","0.762"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","0.694"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(MESOTRIONE = 122990)","0.083"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(NAPROPAMIDE = 103001)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(NORFLURAZON = 105801)","0.865"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(ORYZALIN = 104201)","0.687"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(PARAQUAT = 61601)","0.948"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(QUINCLORAC = 128974)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(RIMSULFURON = 129009)","0.05"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(S-METOLACHLOR = 108800)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SIMAZINE = 80807)","3.485"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SULFENTRAZONE = 129081)","0.416"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ACEPHATE = 103301)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","0.08"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(AZADIRACHTIN = 121701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BEAUVERIA BASSIANA = 128924)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","0.147"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BT SUBSP KURSTAKI STRAIN EVB-113-19 = 6700)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(DIAZINON = 57801)","0.5"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ESFENVALERATE = 109303)","0.048"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(MALATHION = 57701)","1.917"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOMYL = 90301)","0.83"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PETROLEUM DISTILLATE = 63503)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PHOSMET = 59201)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PYRETHRINS = 69001)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINETORAM = 110007)","0.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINOSAD = 110003)","0.215"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPIROTETRAMAT = 392201)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)","0.066"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","0.059"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (NA)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CAPRIC ACID = 128955)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CAPRYLIC ACID = 128919)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CHOLECALCIFEROL = 202901)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CYTOKININS = 116801)"," (Z)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(DIPHACINONE = 67701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(GIBBERELLIC ACID = 43801)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(HARPIN A B PROTEIN = 6506)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(HYDROGEN PEROXIDE = 595)","1.691"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(INDAZIFLAM = 80818)","0.055"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(METALDEHYDE = 53001)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(POTASSIUM SILICATE = 72606)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)","0.179"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(ZINC PHOSPHIDE = 88601)","0.206"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","2.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)","1.8"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BOSCALID = 128008)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19 = 6544)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CAPTAN = 81301)","1.8"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CEREVISANE = 100055)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","2.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER OCTANOATE = 23306)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER SULFATE = 24401)","1.6"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CYPRODINIL = 288202)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","1.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENHEXAMID = 90209)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUOPYRAM = 80302)","1.4"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(IPRODIONE = 109801)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(ISOFETAMID = 270000)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)","1.4"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ACETOCHLOR = 121601)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","1.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLETHODIM = 121011)","1.2"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLOPYRALID MONO SALT = 117401)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DICHLOBENIL = 27401)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DIURON = 35505)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUAZIFOP-P-BUTYL = 122809)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUMETSULAM = 129016)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","1.2"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","1.7"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","1.3"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(MESOTRIONE = 122990)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(NAPROPAMIDE = 103001)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(NORFLURAZON = 105801)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ORYZALIN = 104201)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PARAQUAT = 61601)","1.2"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(QUINCLORAC = 128974)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(RIMSULFURON = 129009)","1.1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(S-METOLACHLOR = 108800)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SIMAZINE = 80807)","1.8"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SULFENTRAZONE = 129081)","1.5"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACEPHATE = 103301)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","1"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(AZADIRACHTIN = 121701)"," (D)"
2019,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BEAUVERIA BASSIANA = 128924)"," (D)"
